ZONE alpha = 0.5" 
  3.37    6.9999  594.8751  11799742.9671  5873.5494   
  3.39    6.9999  594.8751  11799742.9676  5873.5494   
  3.41    6.9999  594.8751  11799742.9682  5873.5494   
  3.43    6.9999  594.8751  11799742.9688  5873.5494   
  3.45    6.9999  594.8751  11799742.9693  5873.5494   
  3.47    6.9999  594.8751  11799742.9699  5873.5494   
  3.49    6.9999  594.8751  11799742.9705  5873.5494   
  3.51    6.9999  594.8751  11799742.9711  5873.5494   
  3.53    6.9999  594.8751  11799742.9717  5873.5494   
  3.55    6.9999  594.8751  11799742.9723  5873.5494   
  3.57    6.9999  594.8751  11799742.9728  5873.5494   
  3.59    6.9999  594.8751  11799742.9734  5873.5493   
  3.61    6.9999  594.8751  11799742.9740  5873.5493   
  3.63    6.9999  594.8751  11799742.9746  5873.5493   
  3.65    6.9999  594.8751  11799742.9752  5873.5493   
  3.67    6.9999  594.8751  11799742.9758  5873.5493   
  3.69    6.9999  594.8751  11799742.9764  5873.5493   
  3.71    6.9999  594.8751  11799742.9770  5873.5493   
  3.73    6.9999  594.8751  11799742.9776  5873.5493   
  3.75    6.9999  594.8751  11799742.9782  5873.5493   
  3.77    6.9999  594.8751  11799742.9788  5873.5493   
  3.79    6.9999  594.8751  11799742.9794  5873.5494   
  3.81    6.9999  594.8751  11799742.9800  5873.5494   
  3.83    6.9999  594.8751  11799742.9806  5873.5494   
  3.85    6.9999  594.8751  11799742.9813  5873.5494   
  3.87    6.9999  594.8751  11799742.9819  5873.5494   
  3.89    6.9999  594.8751  11799742.9825  5873.5495   
  3.91    6.9999  594.8751  11799742.9831  5873.5495   
  3.93    6.9999  594.8751  11799742.9837  5873.5496   
  3.95    6.9999  594.8751  11799742.9843  5873.5496   
  3.97    6.9999  594.8751  11799742.9849  5873.5497   
  3.99    6.9999  594.8751  11799742.9855  5873.5498   
  4.01    6.9999  594.8751  11799742.9862  5873.5498   
  4.03    6.9999  594.8751  11799742.9868  5873.5500   
  4.05    6.9999  594.8751  11799742.9874  5873.5501   
  4.07    6.9999  594.8751  11799742.9880  5873.5502   
  4.09    6.9999  594.8751  11799742.9886  5873.5504   
  4.11    6.9999  594.8751  11799742.9892  5873.5506   
  4.13    6.9999  594.8751  11799742.9899  5873.5508   
  4.15    6.9999  594.8751  11799742.9905  5873.5511   
  4.17    6.9999  594.8751  11799742.9911  5873.5514   
  4.19    6.9999  594.8751  11799742.9917  5873.5518   
  4.21    6.9999  594.8751  11799742.9924  5873.5522   
  4.23    6.9999  594.8751  11799742.9930  5873.5526   
  4.25    6.9999  594.8751  11799742.9936  5873.5532   
  4.27    6.9999  594.8751  11799742.9943  5873.5538   
  4.29    6.9999  594.8751  11799742.9949  5873.5544   
  4.31    6.9999  594.8751  11799742.9955  5873.5552   
  4.33    6.9999  594.8751  11799742.9961  5873.5561   
  4.35    6.9999  594.8751  11799742.9968  5873.5571   
  4.37    6.9999  594.8751  11799742.9974  5873.5582   
  4.39    6.9999  594.8751  11799742.9980  5873.5595   
  4.41    6.9999  594.8751  11799742.9987  5873.5610   
  4.43    6.9999  594.8751  11799742.9993  5873.5626   
  4.45    6.9999  594.8751  11799743.0000  5873.5645   
  4.47    6.9999  594.8751  11799743.0006  5873.5665   
  4.49    6.9998  594.8751  11799743.0012  5873.5689   
  4.51    6.9998  594.8751  11799743.0019  5873.5715   
  4.53    6.9998  594.8751  11799743.0025  5873.5744   
  4.55    6.9998  594.8751  11799743.0032  5873.5777   
  4.57    6.9998  594.8751  11799743.0038  5873.5814   
  4.59    6.9998  594.8751  11799743.0045  5873.5855   
  4.61    6.9998  594.8751  11799743.0051  5873.5900   
  4.63    6.9998  594.8751  11799743.0057  5873.5951   
  4.65    6.9998  594.8751  11799743.0064  5873.6008   
  4.67    6.9998  594.8751  11799743.0070  5873.6071   
  4.69    6.9998  594.8751  11799743.0077  5873.6141   
  4.71    6.9998  594.8751  11799743.0083  5873.6218   
  4.73    6.9998  594.8751  11799743.0090  5873.6304   
  4.75    6.9998  594.8751  11799743.0097  5873.6399   
