    24600  0.7362E-08   101    30
    24700  0.9375E-08   101     5
    24800  0.7823E-08   101     5
    24900  0.7324E-08   100    17
    25000  0.7771E-08   100     2
    25100  0.7646E-08   100    35
    25200  0.7690E-08   101     5
    25300  0.8478E-08   101     2
    25400  0.7534E-08   101    19
    25500  0.7995E-08   101    46
    25600  0.8168E-08   100    34
    25700  0.7488E-08   101     2
    25800  0.6933E-08    97     2
    25900  0.7913E-08   101    45
    26000  0.7844E-08   101    16
    26100  0.7350E-08   101    13
    26200  0.7328E-08   101    46
    26300  0.7751E-08   101    31
    26400  0.7130E-08   101    31
    26500  0.8087E-08    99     5
    26600  0.6950E-08   101    21
    26700  0.6813E-08   101    17
    26800  0.9032E-08   101    50
    26900  0.6855E-08   101    18
    27000  0.8164E-08    96     5
    27100  0.8146E-08   100     2
    27200  0.8188E-08   100    32
    27300  0.8234E-08   101    24
    27400  0.7311E-08   101    10
    27500  0.7521E-08   101     2
    27600  0.7966E-08   100    31
    27700  0.7396E-08   101    15
    27800  0.7748E-08   100    14
    27900  0.6701E-08   101     6
    28000  0.8252E-08   100    31
    28100  0.7774E-08   101    24
    28200  0.7439E-08   101    17
    28300  0.7485E-08   100    50
    28400  0.8015E-08   100    31
    28500  0.7027E-08   101    15
    28600  0.7450E-08    98     7
    28700  0.8442E-08   101     2
    28800  0.7396E-08   101     5
    28900  0.7448E-08   101     9
    29000  0.7470E-08   101    50
    29100  0.7334E-08   101     3
    29200  0.8316E-08   101    17
    29300  0.7887E-08   101     5
    29400  0.7749E-08   101     7
    29500  0.8052E-08   100    37
    29600  0.7574E-08   101    31
    29700  0.7980E-08   100    31
    29800  0.7892E-08   101    34
    29900  0.7671E-08   101     5
    30000  0.7590E-08   101    46
