ZONE alpha = 0.5" 
  6.63    6.9999  594.8707  11799696.0326  5873.5424   
  6.67    6.9999  594.8707  11799696.0616  5873.5423   
  6.71    6.9999  594.8707  11799696.0906  5873.5423   
  6.75    6.9999  594.8707  11799696.1196  5873.5423   
  6.79    6.9999  594.8707  11799696.1487  5873.5422   
  6.83    6.9999  594.8707  11799696.1778  5873.5422   
  6.87    6.9999  594.8707  11799696.2069  5873.5422   
  6.91    6.9999  594.8707  11799696.2360  5873.5421   
  6.95    6.9999  594.8707  11799696.2651  5873.5421   
  6.99    6.9999  594.8707  11799696.2943  5873.5421   
  7.04    6.9999  594.8707  11799696.3234  5873.5420   
  7.08    6.9999  594.8707  11799696.3526  5873.5420   
  7.12    6.9999  594.8707  11799696.3818  5873.5420   
  7.16    6.9999  594.8707  11799696.4110  5873.5420   
  7.20    6.9999  594.8707  11799696.4402  5873.5420   
  7.24    6.9999  594.8707  11799696.4695  5873.5420   
  7.28    6.9999  594.8707  11799696.4987  5873.5420   
  7.32    6.9999  594.8707  11799696.5280  5873.5420   
  7.36    6.9999  594.8707  11799696.5573  5873.5420   
  7.40    6.9999  594.8707  11799696.5866  5873.5421   
  7.44    6.9999  594.8707  11799696.6160  5873.5422   
  7.48    6.9999  594.8707  11799696.6453  5873.5423   
  7.52    6.9999  594.8707  11799696.6747  5873.5427   
  7.56    6.9999  594.8708  11799696.7040  5873.5432   
  7.60    6.9998  594.8708  11799696.7334  5873.5443   
  7.64    6.9998  594.8708  11799696.7628  5873.5464   
  7.68    6.9998  594.8708  11799696.7922  5873.5503   
  7.72    6.9998  594.8708  11799696.8216  5873.5578   
  7.76    6.9998  594.8708  11799696.8515  5873.5721   
  7.80    6.9998  594.8708  11799696.8751  5873.5997   
  7.84    6.9997  594.8708  11799696.9935  5873.6529   
  7.88    6.9996  594.8707  11799695.6553  5873.7554   
  7.92    6.9994  594.8726  11799716.7228  5873.9566   
  7.96    6.9988  594.8425  11799393.1892  5874.2935   
  8.00    7.0000  595.3046  11804362.5000  5875.7404   
